filename,top_x,top_y,bottom_x,bottom_y,pole_length
IMG_2281.JPG,,,,,
IMG_2322.JPG,,,,,
IMG_2444.JPG,,,,,
IMG_2450.JPG,,,,,
IMG_3028.JPG,1046.2,518.0,1152.5,1023.0,516.07371
IMG_3000.JPG,1038.8,520.0,1157.3,974.0,469.20623
IMG_1171.JPG,1161.6,497.0,1182.0,836.0,339.6121
IMG_0290.JPG,1232.1,465.0,1284.8,894.0,432.21568
IMG_0284.JPG,1243.7,463.0,1276.9,1187.0,724.76202
IMG_2493.JPG,,,,,
IMG_1824.JPG,,,,,
IMG_0045.JPG,1264.5,470.0,1254.8,866.0,396.11843
IMG_1415.JPG,,,,,
IMG_3216.JPG,1054.6,503.0,1143.8,989.0,494.12037
IMG_1367.JPG,,,1152.4,694.0,
IMG_0092.JPG,1265.7,467.0,1249.6,828.0,361.35729
IMG_2685.JPG,,,,,
IMG_0938.JPG,1169.5,493.0,1202.3,805.0,313.7227
IMG_2691.JPG,,,,,
IMG_2849.JPG,1039.6,515.0,1115.1,805.0,299.68859
IMG_2861.JPG,1047.9,513.0,1116.8,844.0,338.09147
IMG_0910.JPG,1163.9,491.0,1211.4,798.0,310.64662
IMG_2875.JPG,1040.8,510.0,1124.0,861.0,360.70842
IMG_0912.JPG,1151.0,451.0,1210.9,796.0,350.16062
IMG_2877.JPG,1043.3,516.0,1131.9,886.0,380.46579
IMG_2687.JPG,,,,,
IMG_2693.JPG,,,,,
IMG_1417.JPG,,,,,
IMG_1371.JPG,,,1147.3,697.0,
IMG_1365.JPG,,,1161.5,690.0,
IMG_3214.JPG,1045.5,518.0,1200.0,1140.0,640.90112
IMG_2644.JPG,,,,,
IMG_0047.JPG,1256.3,472.0,1279.4,1244.0,772.3441
IMG_0721.JPG,1223.6,444.0,1262.8,901.0,458.67496
IMG_2136.JPG,,,,,
IMG_2491.JPG,,,,,
IMG_0286.JPG,1237.7,460.0,1296.7,1189.0,731.39097
IMG_1198.JPG,1161.1,532.0,1183.1,838.0,306.79011
IMG_1173.JPG,1155.7,493.0,1184.7,835.0,343.22816
IMG_3002.JPG,1040.0,519.0,1153.0,978.0,472.69273
IMG_2308.JPG,,,,,
IMG_2446.JPG,,,,,
IMG_1629.JPG,,,,,
IMG_0523.JPG,1227.7,468.0,1280.9,1154.0,688.0581
IMG_2452.JPG,,,,,
IMG_3189.JPG,1037.8,520.0,1177.5,1067.0,564.55011
IMG_0480.JPG,1237.4,465.0,1256.9,1153.0,688.27813
IMG_2283.JPG,,,,,
IMG_1007.JPG,1148.2,488.0,1198.2,835.0,350.58942
IMG_1775.JPG,,,,,
IMG_3162.JPG,1038.5,526.0,1162.8,1031.0,520.07102
IMG_2254.JPG,,,,,
IMG_1749.JPG,,,,,
IMG_1991.JPG,,,,,
IMG_0457.JPG,1233.9,461.0,1263.3,1150.0,689.62459
IMG_0331.JPG,1239.3,466.0,1276.3,1168.0,702.97096
IMG_0866.JPG,1185.9,492.0,1203.9,804.0,312.51861
IMG_2903.JPG,1040.1,516.0,1141.3,928.0,424.25779
IMG_0696.JPG,1227.4,466.0,1255.3,959.0,493.78994
IMG_3360.JPG,1091.2,512.0,1233.8,1301.0,801.77982
IMG_0669.JPG,1229.0,420.0,1259.0,962.0,542.83091
IMG_2730.JPG,,,1088.2,686.0,
IMG_2731.JPG,,,1092.5,686.0,
IMG_0668.JPG,1219.0,430.0,1274.1,915.0,488.11666
IMG_3361.JPG,1090.0,511.0,1244.3,1304.0,807.8751
IMG_1562.JPG,,,,,
IMG_0697.JPG,1224.8,466.0,1265.0,960.0,495.63175
IMG_2902.JPG,1039.1,516.0,1141.4,920.0,416.74621
IMG_0867.JPG,1184.5,493.0,1204.2,802.0,309.62807
IMG_0456.JPG,1228.0,464.0,1282.2,1145.0,683.15341
IMG_1990.JPG,,,,,
IMG_1748.JPG,,,,,
IMG_2255.JPG,,,,,
IMG_3163.JPG,1037.7,524.0,1164.9,1036.0,527.55922
IMG_1774.JPG,,,,,
IMG_1006.JPG,1152.0,494.0,1197.4,840.0,348.95942
IMG_2282.JPG,,,,,
IMG_0481.JPG,1238.4,465.0,1256.6,1153.0,688.239
IMG_3188.JPG,1038.7,523.0,1186.0,1102.0,597.46072
IMG_2447.JPG,,,,,
IMG_3017.JPG,1039.0,519.0,1151.0,974.0,468.57548
IMG_1172.JPG,1150.0,495.0,1188.2,838.0,345.11753
IMG_3003.JPG,1039.5,520.0,1154.2,979.0,473.12637
IMG_1199.JPG,1141.4,490.0,1189.4,838.0,351.2983
IMG_0287.JPG,1234.1,462.0,1287.0,961.0,501.80324
IMG_2490.JPG,,,,,
IMG_0046.JPG,1261.0,471.0,1262.0,999.0,528.00095
IMG_2137.JPG,,,,,
IMG_0720.JPG,1218.7,449.0,1272.1,898.0,452.16735
IMG_2645.JPG,,,,,
IMG_1364.JPG,,,,,
IMG_3215.JPG,1048.5,517.0,1197.6,1144.0,644.48922
IMG_1416.JPG,,,,,
IMG_1370.JPG,,,1158.1,694.0,
IMG_2692.JPG,,,,,
IMG_2686.JPG,,,,,
IMG_2876.JPG,1039.9,516.0,1124.7,849.0,343.63715
IMG_0907.JPG,1171.9,492.0,1206.9,806.0,315.94001
IMG_0913.JPG,1212.8,706.0,1195.1,808.0,103.51804
IMG_2187.JPG,,,,,
IMG_0790.JPG,1201.6,487.0,1220.5,835.0,348.50974
IMG_2805.JPG,1060.8,516.0,1098.7,787.0,273.6381
IMG_2811.JPG,1058.2,521.0,1128.8,784.0,272.30747
IMG_0960.JPG,,,,,
IMG_0021.JPG,1247.9,555.0,1300.9,995.0,443.18055
IMG_2636.JPG,,,,,
IMG_1459.JPG,,,,,
IMG_3266.JPG,1093.5,599.0,1217.0,1196.0,609.62681
IMG_1317.JPG,1132.7,494.0,1179.3,774.0,283.86062
IMG_1465.JPG,,,,,
IMG_1868.JPG,,,,,
IMG_1129.JPG,1156.2,495.0,1185.7,839.0,345.25882
IMG_0237.JPG,1246.5,464.0,1266.9,1222.0,758.27531
IMG_2420.JPG,,,,,
IMG_2346.JPG,,,,,
IMG_0551.JPG,1231.7,468.0,1267.9,1123.0,656.00016
IMG_2352.JPG,,,,,
IMG_3070.JPG,1040.1,516.0,1167.2,1050.0,548.9215
IMG_1101.JPG,1147.1,493.0,1189.8,858.0,367.48987
IMG_0380.JPG,1236.6,463.0,1274.9,1172.0,710.03582
IMG_1920.JPG,,,,,
IMG_2232.JPG,,,,,
IMG_0431.JPG,1232.4,467.0,1267.7,1139.0,672.92947
IMG_3138.JPG,1037.9,531.0,1158.1,1014.0,497.73365
IMG_2226.JPG,,,,,
IMG_2540.JPG,1057.4,508.0,1106.7,712.0,209.87526
IMG_0357.JPG,1244.4,463.0,1264.1,1170.0,707.27371
IMG_2568.JPG,,,1117.7,739.0,
IMG_1707.JPG,,,,,
IMG_1075.JPG,1157.8,494.0,1187.3,824.0,331.317
IMG_2781.JPG,1054.3,516.0,1109.6,776.0,265.82053
IMG_2971.JPG,1040.9,520.0,1144.3,939.0,431.56336
IMG_0814.JPG,1172.7,460.0,1217.1,787.0,330.00382
IMG_2756.JPG,1050.6,514.0,1094.0,741.0,231.11215
IMG_0141.JPG,1253.4,468.0,1275.3,1242.0,774.30933
IMG_3312.JPG,1085.2,512.0,1229.2,1226.0,728.39115
IMG_0169.JPG,1251.3,466.0,1272.2,1242.0,776.28121
IMG_1511.JPG,,,1173.7,658.0,
IMG_3306.JPG,1088.9,519.0,1250.0,1360.0,856.29532
IMG_0168.JPG,1247.4,466.0,1285.4,1233.0,767.94143
IMG_3307.JPG,1082.4,519.0,1230.7,1223.0,719.43807
IMG_1510.JPG,,,,,
IMG_3313.JPG,1085.4,513.0,1229.3,1228.0,729.32419
IMG_0626.JPG,1229.1,469.0,1282.4,1120.0,653.17611
IMG_0140.JPG,1251.3,467.0,1272.2,1241.0,774.28055
IMG_2757.JPG,1093.0,612.0,1100.0,743.0,131.18689
IMG_0815.JPG,1172.3,458.0,1216.5,785.0,329.97212
IMG_2970.JPG,1042.2,512.0,1139.6,958.0,456.51613
IMG_2780.JPG,1060.1,512.0,1112.1,792.0,284.78978
IMG_2569.JPG,1055.4,515.0,1109.1,741.0,232.30489
IMG_1706.JPG,,,,,
IMG_2227.JPG,,,,,
IMG_3139.JPG,1035.8,524.0,1164.5,1013.0,505.65161
IMG_0430.JPG,1233.0,467.0,1268.2,1138.0,671.92352
IMG_0356.JPG,1237.9,463.0,1277.3,1173.0,711.09202
IMG_2541.JPG,1060.0,512.0,1106.4,714.0,207.27098
IMG_2233.JPG,,,,,
IMG_0381.JPG,1230.9,464.0,1288.3,1159.0,697.36097
IMG_2596.JPG,,,1095.0,677.0,
IMG_1921.JPG,,,,,
IMG_0578.JPG,1228.4,469.0,1280.1,1120.0,653.05506
IMG_3071.JPG,1046.7,517.0,1145.2,1024.0,516.48964
IMG_1100.JPG,1143.5,495.0,1194.9,858.0,366.62445
IMG_3065.JPG,1039.0,519.0,1156.4,996.0,491.22033
IMG_2353.JPG,,,,,
IMG_2421.JPG,,,,,
IMG_0236.JPG,1243.2,465.0,1282.3,1225.0,761.00178
IMG_1128.JPG,1164.4,509.0,1183.7,833.0,324.56921
IMG_0550.JPG,1231.9,469.0,1267.3,1124.0,655.95696
IMG_1896.JPG,,,,,
IMG_2347.JPG,,,,,
IMG_1869.JPG,,,,,
IMG_1699.JPG,,,,,
IMG_1464.JPG,,,,,
IMG_2179.JPG,,,,,
IMG_3267.JPG,1095.9,595.0,1216.5,1196.0,612.98535
IMG_1316.JPG,1131.0,490.0,1181.2,785.0,299.23342
IMG_2637.JPG,,,,,
IMG_0020.JPG,1245.8,571.0,1295.1,899.0,331.67689
IMG_0746.JPG,1207.7,473.0,1245.9,932.0,460.58737
IMG_2810.JPG,1049.6,521.0,1109.3,788.0,273.58599
IMG_2804.JPG,1054.1,515.0,1118.6,820.0,311.75651
IMG_0791.JPG,1196.5,487.0,1224.2,835.0,349.10574
IMG_2186.JPG,,,,,
IMG_0787.JPG,1215.4,477.0,1209.0,807.0,330.06322
IMG_2184.JPG,,,,,
IMG_0793.JPG,1196.5,487.0,1224.3,836.0,350.10868
IMG_2812.JPG,1108.7,694.0,1107.4,789.0,95.00934
IMG_2806.JPG,1061.9,518.0,1101.6,790.0,274.88597
IMG_0744.JPG,1212.0,471.0,1236.8,910.0,439.69649
IMG_0022.JPG,1249.3,472.0,1303.0,1092.0,622.3228
IMG_2635.JPG,,,,,
IMG_3259.JPG,1071.1,514.0,1213.1,1176.0,677.05153
IMG_1466.JPG,,,,,
IMG_2609.JPG,,,,,
IMG_3265.JPG,1076.0,515.0,1216.7,1193.0,692.44707
IMG_3098.JPG,1041.1,520.0,1157.7,1006.0,499.81231
IMG_1658.JPG,,,,,
IMG_2351.JPG,,,,,
IMG_1894.JPG,,,,,
IMG_0552.JPG,1231.4,468.0,1265.9,1123.0,655.90596
IMG_2423.JPG,,,,,
IMG_1102.JPG,1147.1,493.0,1189.8,858.0,367.48987
IMG_3073.JPG,1035.8,517.0,1160.9,996.0,495.05751
IMG_2379.JPG,,,,,
IMG_3067.JPG,1045.6,517.0,1157.7,1011.0,506.56805
IMG_2594.JPG,1058.0,515.0,1106.6,720.0,210.67028
IMG_0383.JPG,1236.7,465.0,1274.9,1171.0,707.03148
IMG_2543.JPG,1059.4,513.0,1107.5,717.0,209.5866
IMG_0432.JPG,1232.4,463.0,1270.8,1139.0,677.09306
IMG_2231.JPG,,,,,
IMG_1076.JPG,1147.1,495.0,1190.3,824.0,331.82026
IMG_1704.JPG,,,,,
IMG_3113.JPG,1040.2,519.0,1156.1,1017.0,511.3084
IMG_2782.JPG,1073.4,607.0,1117.4,812.0,209.66751
IMG_0817.JPG,1164.6,470.0,1217.1,782.0,316.382
IMG_2972.JPG,1037.9,521.0,1149.3,948.0,441.28687
IMG_3339.JPG,1091.2,510.0,1231.7,1267.0,769.91764
IMG_1248.JPG,1147.2,493.0,1185.6,839.0,348.1254
IMG_2999.JPG,1040.2,520.0,1154.5,973.0,467.1834
IMG_2741.JPG,1046.5,515.0,1099.9,718.0,209.91245
IMG_2755.JPG,1043.2,516.0,1106.8,739.0,231.87696
IMG_0142.JPG,1244.3,468.0,1289.2,1231.0,764.31944
IMG_0624.JPG,1232.7,468.0,1269.1,1126.0,659.00465
IMG_1512.JPG,,,,,
IMG_3305.JPG,1081.3,515.0,1225.3,1212.0,711.70799
IMG_1274.JPG,1140.4,493.0,1182.4,829.0,338.61483
IMG_3311.JPG,1085.7,516.0,1229.6,1222.0,720.5194
IMG_1507.JPG,,,,,
IMG_0619.JPG,1229.0,468.0,1281.9,1114.0,648.15889
IMG_3310.JPG,1081.5,516.0,1230.6,1217.0,716.69149
IMG_3304.JPG,1080.8,514.0,1227.2,1214.0,715.14497
IMG_1513.JPG,,,1174.5,661.0,
IMG_1275.JPG,1149.2,493.0,1175.4,829.0,337.01882
IMG_0143.JPG,1247.1,466.0,1284.7,1233.0,767.9222
IMG_2754.JPG,1046.5,515.0,1104.4,739.0,231.37507
IMG_0625.JPG,1227.3,469.0,1280.1,1120.0,653.13517
IMG_3338.JPG,1095.1,566.0,1194.3,972.0,417.93117
IMG_2740.JPG,1047.5,515.0,1099.1,715.0,206.55804
IMG_2998.JPG,1037.6,520.0,1155.1,970.0,465.07003
IMG_1249.JPG,1140.0,494.0,1185.2,839.0,347.95111
IMG_2973.JPG,1039.2,522.0,1145.4,940.0,431.2805
IMG_0816.JPG,1195.2,460.0,1205.4,787.0,327.15848
IMG_0194.JPG,1249.2,467.0,1269.3,1230.0,763.26512
IMG_2783.JPG,1075.3,599.0,1108.1,775.0,179.03149
IMG_1705.JPG,,,,,
IMG_1077.JPG,1146.1,487.0,1190.3,824.0,339.88567
IMG_0427.JPG,1233.0,467.0,1267.4,1139.0,672.87767
IMG_2230.JPG,,,,,
IMG_0355.JPG,1244.8,463.0,1266.0,1171.0,708.31805
IMG_2542.JPG,1064.1,512.0,1105.7,715.0,207.21894
IMG_0433.JPG,1234.0,466.0,1269.2,1141.0,675.91664
IMG_0382.JPG,1236.7,465.0,1274.6,1166.0,702.02413
IMG_2595.JPG,1057.8,514.0,1103.0,705.0,196.283
IMG_3066.JPG,1037.4,519.0,1162.4,998.0,495.05751
IMG_2378.JPG,,,,,
IMG_1103.JPG,1143.9,491.0,1190.9,829.0,341.24559
IMG_3072.JPG,1040.0,513.0,1162.6,993.0,495.41539
IMG_0553.JPG,1228.1,469.0,1281.6,1123.0,656.18652
IMG_1895.JPG,,,,,
IMG_2422.JPG,,,,,
IMG_2350.JPG,,,,,
IMG_1659.JPG,,,,,
IMG_0547.JPG,1225.6,469.0,1283.0,1049.0,582.84067
IMG_3099.JPG,1038.1,521.0,1164.0,1012.0,506.89033
IMG_1315.JPG,1135.1,490.0,1182.1,796.0,309.58988
IMG_3264.JPG,1088.1,571.0,1219.9,1187.0,629.94512
IMG_2620.JPG,,,,,
IMG_3258.JPG,1072.1,518.0,1223.1,1235.0,732.7228
IMG_0745.JPG,1205.7,468.0,1242.2,906.0,439.51953
IMG_2634.JPG,,,,,
IMG_0023.JPG,1256.6,472.0,1287.0,1208.0,736.62608
IMG_2807.JPG,1061.1,518.0,1108.1,789.0,275.03636
IMG_2813.JPG,1111.3,703.0,1114.2,787.0,84.04919
IMG_0792.JPG,1201.8,487.0,1220.4,837.0,350.48936
IMG_2185.JPG,,,,,
IMG_2803.JPG,1063.9,506.0,1109.6,784.0,281.73214
IMG_2181.JPG,,,,,
IMG_1488.JPG,,,1164.3,652.0,
IMG_1463.JPG,,,,,
IMG_3260.JPG,1072.1,515.0,1213.6,1176.0,675.98472
IMG_0769.JPG,1201.0,485.0,1228.8,838.0,354.09914
IMG_2618.JPG,,,,,
IMG_1339.JPG,,,,,
IMG_0741.JPG,1222.0,471.0,1224.0,799.0,328.0061
IMG_3089.JPG,1037.5,520.0,1158.0,1002.0,496.83423
IMG_2397.JPG,,,,,
IMG_1846.JPG,,,,,
IMG_3076.JPG,1044.8,514.0,1149.4,1006.0,502.99597
IMG_1107.JPG,1142.9,491.0,1189.7,828.0,340.23598
IMG_1675.JPG,,,,,
IMG_2354.JPG,,,,,
IMG_2426.JPG,,,,,
IMG_2585.JPG,1104.7,631.0,1105.4,766.0,135.00182
IMG_2591.JPG,1062.3,515.0,1108.6,736.0,225.80296
IMG_0386.JPG,1236.8,467.0,1276.5,1201.0,735.07234
IMG_0379.JPG,1237.6,462.0,1273.8,1166.0,704.93174
IMG_1701.JPG,,,,,
IMG_3116.JPG,1044.1,520.0,1158.9,1051.0,543.26007
IMG_2208.JPG,,,,,
IMG_1729.JPG,,,,,
IMG_2546.JPG,,,1110.9,724.0,
IMG_2234.JPG,,,,,
IMG_0812.JPG,1189.3,489.0,1214.6,797.0,309.03934
IMG_2977.JPG,1048.9,517.0,1141.7,953.0,445.76803
IMG_2787.JPG,1056.4,517.0,1109.1,780.0,268.24007
IMG_0190.JPG,1253.0,466.0,1254.0,991.0,525.00095
IMG_2778.JPG,1051.6,508.0,1108.8,775.0,273.0626
IMG_1271.JPG,1146.8,493.0,1183.3,830.0,338.97697
IMG_3314.JPG,1099.2,587.0,1186.6,1007.0,429.00476
IMG_0621.JPG,1232.7,468.0,1269.1,1126.0,659.00465
IMG_3328.JPG,1084.9,512.0,1237.2,1240.0,743.75897
IMG_3329.JPG,1090.3,512.0,1221.2,1236.0,735.74167
IMG_0620.JPG,1229.0,468.0,1282.0,1116.0,650.16583
IMG_0146.JPG,1248.2,468.0,1282.3,1268.0,800.72528
IMG_3315.JPG,1103.5,597.0,1225.2,1235.0,649.50631
IMG_1270.JPG,1139.6,491.0,1184.1,830.0,341.90202
IMG_2779.JPG,1045.0,513.0,1127.1,762.0,262.16874
IMG_0191.JPG,1256.4,465.0,1247.9,883.0,418.08558
IMG_2786.JPG,1054.5,517.0,1109.2,779.0,267.65592
IMG_2976.JPG,1039.1,518.0,1154.1,970.0,466.3807
IMG_0813.JPG,1176.4,487.0,1217.2,788.0,303.75428
IMG_2235.JPG,,,,,
IMG_1728.JPG,,,,,
IMG_2547.JPG,,,1116.1,755.0,
IMG_2209.JPG,,,,,
IMG_3117.JPG,1038.4,517.0,1165.6,1021.0,519.79277
IMG_1700.JPG,,,,,
IMG_1099.JPG,1161.1,491.0,1186.0,858.0,367.84829
IMG_2590.JPG,1058.3,516.0,1097.8,744.0,231.40027
IMG_2427.JPG,,,,,
IMG_2355.JPG,,,,,
IMG_3077.JPG,1040.1,514.0,1161.3,1035.0,534.91305
IMG_0218.JPG,1251.0,464.0,1252.0,1000.0,536.00093
IMG_1106.JPG,1151.8,485.0,1189.6,856.0,372.91879
IMG_0595.JPG,1232.2,468.0,1270.8,1124.0,657.13446
IMG_1847.JPG,,,,,
IMG_2396.JPG,,,,,
IMG_0026.JPG,1255.6,471.0,1291.3,1230.0,759.84246
IMG_0740.JPG,1220.7,567.0,1244.2,898.0,331.83674
IMG_2157.JPG,,,,,
IMG_0768.JPG,1200.6,485.0,1232.5,866.0,382.3317
IMG_3261.JPG,1073.4,515.0,1213.7,1178.0,677.67255
IMG_2619.JPG,,,,,
IMG_1462.JPG,,,,,
IMG_1489.JPG,,,1171.0,683.0,
IMG_2180.JPG,,,,,
IMG_2802.JPG,1046.2,516.0,1113.2,787.0,279.14232
IMG_2182.JPG,,,,,
IMG_0959.JPG,,,,,
IMG_3288.JPG,1081.3,514.0,1223.5,1211.0,711.35861
IMG_2828.JPG,1084.9,584.0,1113.4,803.0,220.85263
IMG_3263.JPG,1075.8,513.0,1217.4,1195.0,696.54671
IMG_1460.JPG,,,,,
IMG_0742.JPG,1208.1,466.0,1244.4,901.0,436.50863
IMG_0024.JPG,1256.4,472.0,1292.9,1225.0,753.88788
IMG_2633.JPG,,,,,
IMG_0597.JPG,1237.1,467.0,1256.5,1127.0,660.28553
IMG_2380.JPG,,,,,
IMG_2394.JPG,,,,,
IMG_1845.JPG,,,,,
IMG_1676.JPG,,,,,
IMG_2419.JPG,,,,,
IMG_1104.JPG,1142.9,495.0,1195.7,858.0,366.82666
IMG_3075.JPG,1042.8,517.0,1153.2,1003.0,498.36811
IMG_0554.JPG,1231.7,469.0,1267.0,1123.0,654.95333
IMG_2425.JPG,,,,,
IMG_3049.JPG,1040.8,522.0,1158.1,999.0,491.22033
IMG_1919.JPG,,,,,
IMG_2592.JPG,1062.5,516.0,1108.8,737.0,225.80296
IMG_0385.JPG,1237.0,467.0,1274.0,1170.0,703.97234
IMG_2586.JPG,1076.1,511.0,1112.0,761.0,252.56411
IMG_1702.JPG,,,,,
IMG_3115.JPG,1060.5,605.0,1159.3,1005.0,412.01553
IMG_3101.JPG,1036.8,520.0,1161.2,1005.0,500.69615
IMG_0408.JPG,1238.1,465.0,1258.1,1130.0,665.30056
IMG_1058.JPG,1139.8,497.0,1198.1,819.0,327.23771
IMG_2545.JPG,,,1109.7,722.0,
IMG_0434.JPG,,,,,
IMG_2974.JPG,1035.4,517.0,1151.3,942.0,440.51576
IMG_0811.JPG,1198.7,486.0,1209.8,796.0,310.20122
IMG_1299.JPG,1136.8,490.0,1182.9,822.0,335.18794
IMG_2948.JPG,1039.8,522.0,1151.8,977.0,468.57554
IMG_0839.JPG,1171.8,544.0,1194.6,797.0,254.02233
IMG_2784.JPG,1060.4,514.0,1109.3,776.0,266.51704
IMG_0193.JPG,1248.6,466.0,1268.8,1230.0,764.26482
IMG_3317.JPG,1089.4,512.0,1222.4,1234.0,734.14701
IMG_1514.JPG,,,,,
IMG_1272.JPG,1152.9,493.0,1180.6,831.0,339.13451
IMG_2753.JPG,,,1109.2,738.0,
IMG_0144.JPG,1246.2,468.0,1288.4,1270.0,803.10524
IMG_0622.JPG,1232.9,468.0,1268.4,1126.0,658.9613
IMG_0145.JPG,1246.3,469.0,1286.5,1233.0,765.05534
IMG_0623.JPG,1229.0,468.0,1282.4,1121.0,655.18305
IMG_1515.JPG,,,1174.1,660.0,
IMG_1273.JPG,1144.7,495.0,1179.7,828.0,334.8386
IMG_1267.JPG,1138.8,489.0,1184.7,830.0,344.0716
IMG_3316.JPG,1088.2,512.0,1227.0,1233.0,734.25531
IMG_0192.JPG,1250.1,466.0,1270.3,1230.0,764.26542
IMG_2785.JPG,1063.9,511.0,1108.7,776.0,268.75371
IMG_2949.JPG,1039.3,522.0,1156.2,966.0,459.11903
IMG_1298.JPG,1129.5,490.0,1189.1,819.0,334.35545
IMG_0838.JPG,1163.8,459.0,1217.7,788.0,333.37334
IMG_2975.JPG,1039.8,520.0,1146.5,945.0,438.19467
IMG_2544.JPG,1064.4,512.0,1107.0,720.0,212.31604
IMG_2236.JPG,,,,,
IMG_1059.JPG,1157.4,495.0,1188.8,826.0,332.48275
IMG_0409.JPG,1242.0,466.0,1243.0,993.0,527.00095
IMG_3100.JPG,1036.4,519.0,1162.5,1002.0,499.19371
IMG_3114.JPG,1040.3,527.0,1156.1,1007.0,493.75222
IMG_1703.JPG,,,,,
IMG_2587.JPG,1077.2,514.0,1110.0,747.0,235.30651
IMG_0384.JPG,1231.2,468.0,1287.9,1154.0,688.33147
IMG_2593.JPG,1057.8,514.0,1109.9,734.0,226.08515
IMG_1918.JPG,,,,,
IMG_3048.JPG,1044.0,521.0,1159.6,1035.0,526.84773
IMG_2356.JPG,,,,,
IMG_1893.JPG,,,,,
IMG_0555.JPG,1228.0,468.0,1280.6,1111.0,645.14848
IMG_2424.JPG,,,,,
IMG_1105.JPG,1141.5,497.0,1193.5,829.0,336.05788
IMG_3074.JPG,1038.3,516.0,1156.9,998.0,496.36688
IMG_1677.JPG,,,,,
IMG_2418.JPG,,,,,
IMG_2395.JPG,,,,,
IMG_1850.JPG,,,,,
IMG_0596.JPG,1232.0,469.0,1267.0,1124.0,655.93567
IMG_0743.JPG,1208.4,466.0,1244.1,905.0,440.4468
IMG_0025.JPG,1255.2,473.0,1295.6,1229.0,757.07482
IMG_1461.JPG,,,,,
IMG_0019.JPG,1250.2,472.0,1305.0,1142.0,672.24213
IMG_3262.JPG,1070.0,514.0,1217.1,1181.0,683.01765
IMG_3289.JPG,1080.8,516.0,1227.7,1209.0,708.40357
IMG_2829.JPG,1051.8,523.0,1121.6,823.0,308.02878
IMG_0794.JPG,1200.8,487.0,1219.4,838.0,351.49061
IMG_2183.JPG,,,,,
IMG_2801.JPG,1059.3,513.0,1109.2,781.0,272.60791
